PM_PROPERTY_ID,PROPERTY_NAME,ADDRESS_OF_RECORD,POSTAL_CODE,LATITUDE,LONGITUDE
2308305,1310 L Street,1310 L ST NW,20005,38.90342309,-77.03050193
4527245,Chevy Chase House,5420 CONNECTICUT AV NW,20015,38.96237612,-77.07458545
4007916,Flats at Atlas,1600 MARYLAND AVE NE,20002,38.90192164,-76.98081983
3472542,122 C Street,122 C ST NW,20001,38.89334005,-77.01302389
1368706,1901 Pennsylvania Ave,1901 PENNSYLVANIA AV NW,20006,38.90069058,-77.04381346
3412637,! Former DPW Tire Tow Shop 2,0201 BRYANT ST NW,20001,38.92469625,-77.01343578
1750762,1145 19th Street NW,1145 19TH ST NW,20036,38.90505476,-77.04293968
3635119,Holiday Inn Washington DC Central / White House,1501 RHODE ISLAND AVE NW,20005,38.90812348,-77.03497312
3472542,122 C Street,122 C ST NW,20001,38.89334005,-77.01302389
3986468,Samuel J. Simmons NCBA Estates,2801 14TH ST NW,20009,38.92624444,-77.03170447
3994420,Washington Hebrew Congregation,3935 MACOMB ST NW,20016,38.93383579,-77.07839432
1419778,Hall on Virginia Avenue,2601 VIRGINIA AV NW,,38.90028178,-77.05533198
3992094,Benedictine Foundation,4501 SOUTH DAKOTA AV NE,20017,38.94618598,-76.98555332
6696058,750 Seventeenth Street NW,750 17TH ST NW,20006,38.89977346,-77.03982471
3372033,The Connecticut House,4500 CONNECTICUT AVE NW,20008,38.94810614,-77.06639494
4045690,FINRA1735K,1735 K ST NW,20006,38.90290391,-77.04093251
3365830,! Hart Middle School,0401 - 0601 MISSISSIPPI AV SE,20032,38.83598798,-77.00019727
4005952,Square N515,0425  L ST NW,20001,38.90411105,-77.01740556
3999934,Caterer,0655 TAYLOR ST NE,20017,38.93949316,-76.99632974
4378929,KIPP DC - Benning Campus,4801 BENNING RD,20019,38.88255544,-76.93430502
1421555,Bernstein Offit Building,1717 MASSACHUSETTS AV NW,20036,38.90872163,-77.03950985
4767963,1841 Columbia Road,1841 COLUMBIA RD NW,20009,38.92161005,-77.04376851
3238385,"2141 K Street, NW",2141 K ST NW,20037,38.90292159,-77.04802761
3468516,4359-0834,2800 V ST NE,20018,38.92002084,-76.96901156
3395641,Westbrooke Place,2201 N ST,20037,38.90751642,-77.04931222
4007432,Wesley Theological Seminary,4500 MASSACHUSETTS AV,20016,38.94071442,-77.08958119
3662818,St John's College High School,2607 MILITARY RD NW,20015,38.96285301,-77.0549673
3998790,Georgetown Place South,1101 - 1115 30TH ST NW,20007,38.90466345,-77.05824395
1397627,The Associations,1307 NEW YORK AV,20005,38.90054206,-77.03041573
1526560,Chevy Chase - Office,5335 WISCONSIN AV NW,20015,38.9601254,-77.08484432
3524415,Hotel Rouge,1315 16TH ST NW,20036,38.90827384,-77.03613249
3268854,1750 H Street NW,1750 H ST NW,20006,38.90000507,-77.0409065
4548778,AFGE,0080 F ST NW,20001,38.89708226,-77.01079071
1641990,The Farragut Building,0900 17TH ST NW,,38.90162349,-77.03988386
4066546,Harvard Towers,1845 HARVARD ST NW,20009,38.92840072,-77.04323778
3956966,Maritime Plaza-2,1220 12TH ST SE,20003,38.8752464,-76.9899441
3365792,# Duke Ellington School of the Arts,3500 R STREET NW,20007,38.9131466,-77.07039594
3998908,"Washington, District of Columbia Jewish Community Center",1529 16TH ST NW,20036,38.91086437,-77.03582792
3500398,The Chatham,1707 COLUMBIA RD NW,20009,38.92510906,-77.03963729
3495558,N STREET VILLAGE LTD PTR,1301 14TH ST NW,20005,38.90759517,-77.03122311
4007880,Lotus Square,800 KENILWORTH AVE NE,20019,38.90124527,-76.94574584
3365858,! Kramer Middle School,1700 Q ST SE,20020,38.87129385,-76.98017357
1641990,The Farragut Building,0900 17TH ST NW,20006,38.90174323,-77.03974025
3995293,Brinton Woods Health and Rehabilitation,2131 O ST NW,20037,38.90888185,-77.04801657
4007880,Lotus Square,800 KENILWORTH AVE NE,20019,38.90123781,-76.94574358
3686127,Stoneridge I,0310 - 0354 ANACOSTIA RD SE,20019,38.88496202,-76.95437755
3514124,The Palladium,1325 18TH STREET NW,20036,38.90821983,-77.04136835
3502126,The Broadmoor Cooperative Apartments,3601 CONNECTICUT AV NW,20008,38.93773603,-77.05856484
4005952,Square N515,0425  L ST NW,20001,38.90410326,-77.01740327
4178751,Park Morton,0618 - 0620 MORTON ST NW,20010,38.93182076,-77.02221284
3412606,! DC Public Library Operations Center/Lemmuel Penn Center,0326 R ST NE,20002,38.91321986,-77.00118322
4067117,1700 New York Avenue,1700  NEW YORK AV NW,20006,38.89602623,-77.04034803
4007057,Parkway Plaza - 3,1835 - 1855 24TH ST NE,20002,38.91522869,-76.97037763
4380765,Brinton Woods Health and Rehab. Center of Washington DC,1380 SOUTHERN AV SE,20032,38.83718489,-76.98379856
3365830,! Hart Middle School,0401 - 0601 MISSISSIPPI AV SE,20032,38.83598798,-77.00019727
4156467,DC511_eaves Glover Park,3850 TUNLAW RD NW,20007,38.92508231,-77.07704753
4390334,900 G,900 G ST NW,20001,38.89814178,-77.02438968
3984616,Claypoole Courts,1408 - 1432 GIRARD ST NW,20009,38.92512991,-77.03347341
3306992,1233 20th Street,1233-1243  20TH ST NW,20036,38.90671125,-77.04449747
4007057,Parkway Plaza - 3,1835 - 1855 24TH ST NE,20002,38.91523615,-76.9703799
3505691,600 Pennsylvania,600 PENNSYLVANIA AVE SE,20003,38.88568192,-76.9977084
4045690,FINRA1735K,1735 K ST NW,20006,38.90290391,-77.04093251
3540396,Harvard Hall,1650 HARVARD ST NW,20009,38.92691463,-77.03992289
4484898,Capital area food bank,4900 PUERTO RICO AVE NE,20017,38.94832768,-76.99945918
3353093,2020 Lofts,2020 12TH ST NW,20009,38.91761689,-77.02845444
3541143,Miramar Apartments,1301 15TH ST NW,20005,38.90761048,-77.03429749
1423627,1629 K St NW,1629 K ST NW,20006,38.90293024,-77.03789817
4007432,Wesley Theological Seminary,4500 MASSACHUSETTS AV,20016,38.93970876,-77.09017817
4387072,Highland Park I,1400 IRVING ST NW,20010,38.92853045,-77.03362364
3411637,NBL Associates,800 9TH ST SW,20024,38.88059243,-77.02419144
4007712,2540 Massachusette Ave,2540 MASSACHUSETTS AV,20008,38.91619592,-77.05695633
1433767,1121 Fourteenth Street NW (Neuroscience),1121 14TH ST NW,20005,38.90456703,-77.03163744
3372033,The Connecticut House,4500 CONNECTICUT AVE NW,20008,38.94809868,-77.06639263
5832224,NCS,3101 WISCONSIN AV NW,20016,38.93143108,-77.06787244
3372033,The Connecticut House,4500 CONNECTICUT AVE NW,20008,38.94810614,-77.06639494
1419693,1800 K Street,1800 K ST NW,20006,38.90223101,-77.04192324
4007896,The Loree Grand,250 K ST NE,20002,38.90281016,-77.00244048
3298389,Washington Apartments,1200 - 1210 6TH ST NW,20001,38.90701592,-77.01956023
4097135,James Apartments,1425 N ST NW,20005,38.90750795,-77.03309918
4426941,Foundry Lofts,301 TINGEY ST SE,20003,38.87470737,-77.00158454
4426941,Foundry Lofts,301 TINGEY ST SE,20003,38.87469992,-77.00158226
6751873,2381 Washington,300 - 380 H ST NE,20002,38.90043037,-77.00164474
3354050,1001 Connecticut Avenue,1001 CONNECTICUT AV NW,20036,38.90300964,-77.03906355
3506526,SAMUEL KELSEY REDEVELOPMENT LIMITED PARTNERSHIP,3300 14TH ST NW,20010,38.93110133,-77.0329604
1419646,Demonet Building,1155 CONNECTICUT AV,20036,38.90545796,-77.04039486
3632510,The University of California Washington Center,1608 RHODE ISLAND AVE NW,20036,38.90650513,-77.03738346
4067117,1700 New York Avenue,1700  NEW YORK AV NW,20006,38.89601877,-77.04034573
3509928,"Potomac Plaza Terrace, Inc.- WHOLE BUILDING",0730 24TH ST NW,20037,38.89909854,-77.05174686
3630592,National Association for the Education of Young Children,1313 L ST NW,20005,38.90408625,-77.03056947
6773644,Courtyard by Marriott Convention Center,0900 - 0908 F ST NW,20004,38.89706629,-77.02432625
3506489,DAR Building,1776 D ST NW,20006,38.89395841,-77.03999645
4175578,311WC-Courtyard Washington DC/Foggy Bott,0515 20TH ST NW,20006,38.89652743,-77.0446879
3481081,#2583 NE Washington DC,901 RHODE ISLAND AVE NE,20018,38.92086058,-76.99081949
3358048,"Jemal's Takoma Park, LLC",6856 EASTERN AV NW,20012,38.97364707,-77.0141837
3332403,Calvert Woodley,2601 WOODLEY PL NW,20008,38.92380891,-77.05022676
3955321,1666 Connecticut Ave NW,1666 CONNECTICUT AV NW,20009,38.91231957,-77.0454424
4836141,Takoma Central,255 CARROLL ST NW,20012,38.97523862,-77.0156583
3509604,Brookings Institution,1775 MASSACHUSETTS AV NW,20036,38.9089868,-77.04049787
4673452,National Square,0500  D ST SW,20024,38.88465388,-77.01940441
3990119,IBT Annex,0025 LOUISIANA AV NW,20001,38.89509991,-77.0100887
4556860,School of Divinty,3800 14TH ST NE,20017,38.93939153,-76.98203479
3857228,717 14th Street,0717 14TH ST NW,20005,38.89890674,-77.03156082
2681003,1100 G Street,1100 G ST NW,20005,38.89814841,-77.02730068
4018381,Republican National Committee,0310 1ST ST SE,20003,38.88541061,-77.00552243
3468298,asbury dwellings,1616 MARION ST NW,20001,38.91209084,-77.02158015
3495768,The Frontenac,4550 CONNECTICUT AVE NW,20008,38.94944358,-77.06690551
1273462,Harbourside,2900 K ST NW,20007,38.90198474,-77.05863345
3468516,4359-0834,2800 V ST NE,20018,38.92083886,-76.96832916
3996319,Twin Oaks Apartments,3800 14TH ST NW,20011,38.93824847,-77.03350133
4006008,Avenue suites,2500 PENNSYLVANIA AVE NW,20037,38.90344141,-77.05367232
4000444,3333 K Street NW,3333 K ST NW,20007,38.90410137,-77.06738788
3541006,Cromwell,1515 OGDEN ST NW,20010,38.93606643,-77.03489698
4351629,Deanwood Rehab & Wellness Center,5000 NANNIE HELEN BURROUGHS AV NE,20019,38.89944462,-76.92826068
4156465,DC509_eaves Tunlaw Gardens,3903 DAVIS PLACE NORTHWEST,20007,38.92383018,-77.07768793
3332403,Calvert Woodley - 29812,2601 WOODLEY PL NW,20008,38.92380145,-77.05022446
4007880,Lotus Square,800 KENILWORTH AVE NE,20019,38.90124527,-76.94574584
3472208,1900 L Street,1900 L ST NW,20036,38.90349186,-77.04390312
4360255,South Cathedral Mansions,2900 CONNECTICUT AV NW,20008,38.92895093,-77.05522267
3540204,! Department of Employment Services,4058 MINNESOTA AV,20019,38.89786009,-76.94708553
3644264,Episcopal Church Home Friendship INC,4201 BUTTERWORTH PL NW,20016,38.94916284,-77.08290652
3481081,#2583 NE Washington DC,901 RHODE ISLAND AVE NE,20018,38.92086804,-76.99082178
3672756,The Seville Apartments,1401 N ST NW,20005,38.90747114,-77.03233614
2896787,919 18th Street,0919 18TH ST NW,,38.90187997,-77.04125162
2256771,1625 Massachusetts Avenue NW,1625 MASSACHUSETTS AVE NW,20036,38.90814298,-77.03800805
3635119,Holiday Inn Washington DC Central / White House,1501 RHODE ISLAND AVE NW,20005,38.90811603,-77.03497083
3987783,Washington DC PPH,0520 NORTH CAPITOL ST NW,20001,38.89718419,-77.00947809
3333296,2501 Porter,2501 PORTER ST NW,20008,38.93548768,-77.05399482
6278976,"Edlavitch Jewish Community Center of Washington, DC, Inc.",1529 16TH ST NW,20036,38.9108864,-77.03595327
4673460,900 2nd St,0900 2ND ST NE,20002,38.9009816,-77.00391143
3633172,Fairfield Inn & Suites,0500 H ST NW,20001,38.89966387,-77.01925301
3540396,Harvard Hall,1650 HARVARD ST NW,20009,38.92691463,-77.03992289
1396892,1625 K,1625 K ST NW,20006,38.9029213,-77.03735416
4097131,Horizon House,1150 12TH STREET NW,20005,38.905199,-77.0283
1071901,2001 M Street,2001 M ST NW,20036,38.90617559,-77.04525321
1495502,"1620 Eye, LLC",1620 I ST NW,20006,38.90107873,-77.03749913
3509928,"Potomac Plaza Terrace, Inc.- WHOLE BUILDING",0730 24TH ST NW,20037,38.89909854,-77.05174686
3992094,Benedictine Foundation,4501 SOUTH DAKOTA AV NE,20017,38.94618598,-76.98555332
3682457,One Washington Circle,1 WASHINGTON CIR NW,20037,38.90337893,-77.04972805
4360736,The Petersburg,3298 FORT LINCOLN DR NE,20018,38.92135566,-76.95697263
4738359,rockburne estates,2700 - 2722 SHIPLEY TR SE,20020,38.85121858,-76.96850151
3487951,1210 Mass Ave.,1210 MASSACHUSETTS AV,20005,38.90419279,-77.02862721
3680678,City Vista-Gables,460 - 490 L ST NW,20001,38.9034789,-77.01773941
3672429,The Savoy Apartments,1101 NEW HAMPSHIRE AV NW,20037,38.90403308,-77.04831761
1061926,02217 - 1100 17th Street NW,1100 17TH ST NW,20036,38.90417969,-77.03875448
3630592,National Association for the Education of Young Children,1313 L ST NW,20005,38.90408625,-77.03056947
3883929,Post Massachusetts Avenue,1499 MASSACHUSETTS AV,20005,38.90686996,-77.03416156
1056237,1300 Connecticut Avenue NW,1300 CONNECTICUT AV NW,20036,38.90751862,-77.04267356
1433767,1121 Fourteenth Street NW (Neuroscience),1121 14TH ST,20005,38.90450017,-77.03159101
3632093,Cathedral Mansions,3000 CONNECTICUT AV NW,20008,38.92990026,-77.05556773
3994437,Annacostia Professional building,2041 MARTIN LUTHER KING JR AVE SE,20020,38.86593013,-76.98982866
3668050,TWC Residential Academic Facility,1005 3RD ST NE,20002,38.90317456,-77.00160464
3540396,Harvard Hall,1650 HARVARD ST NW,20009,38.92675134,-77.03978583
3502126,The Broadmoor Cooperative Apartments,3601 CONNECTICUT AV NW,20008,38.93773603,-77.05856484
1337470,DC1-701 730 15th St / 1601 Pennsylvania Avenue,0730 15TH ST NW,20005,38.89944906,-77.03406726
3513020,Howard Center/ Book Store,2225 GEORGIA AVE NW,20059,38.91973496,-77.0215489
3504391,Quebec House North,2801 QUEBEC ST NW,20008,38.93717336,-77.05602878
3503889,Chalfonte,1601 ARGONNE PL NW,20009,38.92668013,-77.03860608
2371594,2201 Wisconsin Ave,2201 - 2213 WISCONSIN AV NW,20007,38.91936751,-77.07029124
3672756,The Seville Apartments,1401 N ST NW,20005,38.90747114,-77.03233614
3372033,The Connecticut House,4500 CONNECTICUT AV NW,20008,38.94817977,-77.06644572
4013982,Urban Adventures of Washington,1612 U ST NW,20009,38.91673123,-77.03758566
1327534,Potomac House,2021 F ST,20052,38.89769265,-77.04574336
4007896,The Loree Grand,250 K ST NE,20002,38.90281016,-77.00244048
3267016,500 First Street NW,500 1ST ST NW,20001,38.89639159,-77.01258109
3991514,The Shops at Park Village CHR LLC,1535 ALABAMA AVE SE,20032,38.84496392,-76.98099934
3505747,Atlantic Terrace Ltd.,4301 3RD ST SE,20032,38.82984458,-77.00225292
4097135,James Apartments,1425 N ST NW,20005,38.90750795,-77.03309918
1066315,900 19th St,0900 19TH ST NW,20006,38.90164771,-77.0438698
1356880,Barr Building,0910 17TH ST NW,20006,38.90189142,-77.03992723
3504391,Quebec House North,2801 QUEBEC ST NW,20008,38.93718082,-77.05603108
1750762,114519th Street NW,1145 19TH ST NW,20036,38.90506222,-77.04294197
3468298,asbury dwellings,1616 MARION ST,20001,38.9119567,-77.02135642
3430106,555 Mass Ave,555 MASSACHUSETTS AVE NW,20001,38.90165617,-77.0191747
4377589,1430 K Street Condominium,1430 K ST NW,20005,38.90222333,-77.0331131
3473679,1920 L Street,1920 L ST,20036,38.90345425,-77.04444479
3916525,Saratoga,4601 CONNECTICUT AV NW,20008,38.94992174,-77.0662725
3987335,Days Inn Gateway,2700 NEW YORK AVE NE,20002,38.91798465,-76.97060177
1419646,Demonet Building,1155 CONNECTICUT AV,20036,38.90545796,-77.04039486
3487951,1210 Mass Ave.,1210 MASSACHUSETTS AV,20005,38.90419279,-77.02862721
3389780,(71068A) METRO CENTER Macy's,1201 G ST NW,20005,38.89851941,-77.02839035
3372033,The Connecticut House,4500 CONNECTICUT AV NW,20008,38.94817977,-77.06644572
3981521,The Metropolitan Club of the City of Washington,1700 H ST NW,20006,38.89998135,-77.03980832
3333296,2501 Porter - 29817,2501 PORTER ST NW,20008,38.93548022,-77.05399252
4484898,Capital area food bank,4900 PUERTO RICO AVE NE,20017,38.94832768,-76.99945918
1753828,0384 Washington,1535 ALABAMA AVE SE,20032,38.84496392,-76.98099934
3365830,Hart Middle School,0401 - 0601 MISSISSIPPI AV SE,20032,38.83598798,-77.00019727
6275664,Hyatt Place Washington DC Dtwn K St,1522 K ST NW,20005,38.90215121,-77.03565916
3916525,Saratoga,4601 CONNECTICUT AV NW,20008,38.94991428,-77.0662702
3955321,1666 Connecticut Ave NW,1666 CONNECTICUT AV NW,20009,38.91232244,-77.0454458
1421555,Bernstein Offit Building,1717 MASSACHUSETTS AV NW,20036,38.90872163,-77.03950985
4360736,The Petersburg,3298 FORT LINCOLN DR NE,20018,38.92134787,-76.95697036
4885741,4000 Tunlaw,4000 TUNLAW RD NW,20007,38.92529213,-77.08024634
4743813,Normandy - 18th Street,1015 18TH ST NW,20036,38.90315771,-77.04134987
5831705,Highland Park I,1400 IRVING ST NW,20010,38.92852299,-77.03362135
1431050,1707 L Street,1707 L ST NW,,38.9040426,-77.03922741
2923735,Chastleton Cooperative,1701 16TH ST NW,,38.91303282,-77.0357882
4114187,Courtyard Capitol Hill Navy Yard,140 L ST SE,20003,38.8777452,-77.00419067
4000444,3333 K Street NW,3333 K ST NW,20007,38.90410306,-77.06734087
3412633,X Marshall Education Center (closed),2543  BALDWIN CRESCENT NE,20018,38.92606215,-76.95846924
3365800,Eliot-Hine Middle School,1840  CONSTITUTION AVE NE,20002,38.89243895,-76.97898019
1327534,Potomac House,2021 F ST,20052,38.89769265,-77.04574336
3497653,4401 Connecticut Avenue,4401 CONNECTICUT AVE NW,20008,38.94576616,-77.06396233
4051768,440 First St NW,440 1ST ST NW,20001,38.89544728,-77.01247478
3412663,! DMV Inspection Station,1001 HALF STREET SW,20024,38.87785259,-77.01107179
3986468,Samuel J. Simmons NCBA Estates,2801 14TH ST NW,20009,38.92624444,-77.03170447
3630592,National Association for the Education of Young Children,1313 L ST NW,20005,38.9040862,-77.03051133
1309871,801 North Capitol Street,801 NORTH CAPITOL ST NE,20002,38.90051039,-77.00860802
1409873,Kita Washington Center,1660 L ST NW,20036,38.90347188,-77.03807775
1495502,"1620 Eye, LLC",1620 I ST NW,20006,38.90108618,-77.03750142
3358048,"Jemal's Takoma Park, LLC",6856 EASTERN AV NW,20012,38.97416517,-77.013747
1419693,1800 K Street,1800 K ST NW,20006,38.90223847,-77.04192554
3512965,Law School,2900 VAN NESS ST NW,20008,38.9436378,-77.05856926
1229780,1300 L Street,1300 L ST NW,20005,38.90352142,-77.02999206
3637484,Hamilton House,1255 NEW HAMPSHIRE AV NW,20036,38.90646077,-77.04600037
3509604,Brookings Institution,1775 MASSACHUSETTS AV NW,20036,38.90913211,-77.04064606
3513020,Howard Center/ Book Store,2225 GEORGIA AV NW,20059,38.91973858,-77.02155398
3987686,Washington DC CY,140 L ST SE,20003,38.8777452,-77.00419067
4066546,Harvard Towers,1845 HARVARD ST NW,20009,38.92840072,-77.04323778
4738359,rockburne estates,2700 - 2722 SHIPLEY TR SE,20020,38.85121113,-76.96849925
3501723,Idaho Terrace,3040 IDAHO AV NW,,38.92999131,-77.07872559
3419984,Velocity Condominium,1025 1ST STREET SE,,38.87765235,-77.00674323
3512975,633 Indiana,633 INDIANA AVE NW,20004,38.89438319,-77.02117156
4767963,1841 Columbia Road,1841 COLUMBIA RD NW,20009,38.92161005,-77.04376851
3987174,Wah Luck House,0800 6TH ST NW,20001,38.90022598,-77.02025541
3504391,Quebec House North,2801 QUEBEC ST NW,20008,38.93718082,-77.05603108
4380765,Brinton Woods Health and Rehab. Center of Washington DC,1380 SOUTHERN AV SE,20032,38.83718489,-76.98379856
2364583,1818 N St,1818 N ST NW,20036,38.90712733,-77.04274445
4441622,Vista at Wingate,4660 MARTIN LUTHER KING JR AVE SW,20032,38.82248779,-77.01028797
2706378,Jaguar Properties LLC,1212 NEW YORK AV NW,20005,38.90012289,-77.02876978
3902926,The District,1401 S ST NW,20009,38.91426095,-77.03249327
3510100,3850 Tunlaw Road NW,3850 TUNLAW RD NW,,38.92496171,-77.07692222
3630815,3600 NY Properties LLC,3600 NEW YORK AVE NE,20002,38.91692989,-76.95506108
3267017,1211 Connecticut,1211 CONNECTICUT AV NW,20036,38.9063378,-77.04091899
3505747,Atlantic Terrace Ltd.,4301 3RD ST SE,20032,38.82985202,-77.00225519
4000444,3333 K Street NW,3333 K ST NW,20007,38.90410306,-77.06734087
4475485,Glover Park Hotel,2507 - 2515 WISCONSIN AV NW,20007,38.92335537,-77.07275699
6742536,0375 Washington,1050 BRENTWOOD RD NE,20018,38.91922235,-76.99242866
1273027,The Colorado Building,1341 G ST NW,20005,38.89861501,-77.03140919
4855546,The View at Waterfront,1100 6TH ST SW,20024,38.8771094,-77.01931987
3472208,1900 L Street,1900 L ST NW,20036,38.90359463,-77.04373147
3541143,Miramar Apartments,1301 15TH ST NW,20005,38.90760302,-77.03429519
3540181,Takoma Community and Aquatic Center,3RD ST NW,20012,38.96889449,-77.01805398
